brand;tgl;short_code;outlet_name;region_name;sub_area_name;sales_area_name;micro_cluster_name;cso_code;latitude;longitude;mobo_balance
3ID;2026-08-23;00021499;Nata phone;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-28825222073;-8.6167876;115.1679474;443689
3ID;2026-08-23;00191809;Rio cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-28825222059;-8.6482657;115.1785362;31532
3ID;2026-08-23;00470140;Benoa cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-28825222073;-8.6288669;115.1724617;4587581
3ID;2026-08-23;00022423;septa celluler;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-28825222059;-8.6564967;115.1627017;186490
3ID;2026-08-23;00181824;marsya cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;2613052336;-8.6479264;115.1496742;613789
3ID;2026-08-23;00249855;INDIE CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;2613052338;-8.633465;115.1690815;111490
3ID;2026-08-23;00183652;Aris cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;2613052338;-8.6167293;115.1679397;970444
3ID;2026-08-23;00234676;DIAN CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146382;-8.5968718;115.1733446;499972
3ID;2026-08-23;00020872;DWIPA 3 CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146356;-8.5491216;115.1890167;488088
3ID;2026-08-23;00275468;Puspa cel;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146382;-8.607113;115.1672167;6520
3ID;2026-08-23;00540939;SHURFBOARD CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146382;-8.64171;115.1297693;70194
3ID;2026-08-23;00036552;YUNADA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146356;-8.5847263;115.1878023;7633
3ID;2026-08-23;00434569;KRETEG CELL 2;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146382;-8.5987933;115.1735167;135833
3ID;2026-08-23;00381695;DEVI CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146356;-8.5491856;115.189016;370945
3ID;2026-08-23;12301386;NAMI CELL2;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146356;-8.5741382;115.1932922;420156
3ID;2026-08-23;00020529;DILLA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146382;-8.5836054;115.1720547;106000
3ID;2026-08-23;00337747;IWAN CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146356;-8.5642157;115.1771114;76927
3ID;2026-08-23;00446265;Mandiri Pulsa Buduk;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146382;-8.6101618;115.1604657;575624
3ID;2026-08-23;00294069;RATNA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146356;-8.518841;115.1833217;76680
3ID;2026-08-23;00239866;CEMARA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146356;-8.5491856;115.189016;26584
3ID;2026-08-23;00024599;ADIYASA CELL 1;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146382;-8.6263882;115.1151099;9300
3ID;2026-08-23;00101678;JUN CELLULAR;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146356;-8.5318732;115.2003985;7783
3ID;2026-08-23;00431143;WIJAYA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146356;-8.5539275;115.1917165;94564
3ID;2026-08-23;00020689;MENGWI PONSEL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146356;-8.5630175;115.1707762;9676
3ID;2026-08-23;00020640;putra cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146356;-8.472585;115.1842274;685178
3ID;2026-08-23;00126761;Planet Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146356;-8.603863;115.1930138;7604
3ID;2026-08-23;00434527;JunUpCell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;1-135844146382;-8.61364440;115.15471030;404757
3ID;2026-08-23;SH037909;TARI CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;2613052336;-8.6355771;115.1479618;229560
3ID;2026-08-23;SH036329;Gaya cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;2613052336;-8.6718721;115.1579025;0
3ID;2026-08-23;SH045206;SHERLY 2;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;2613052336;-8.6492969;115.1467827;0
3ID;2026-08-23;SH044200;SHERLY 1 CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-MANGUPURA UTARA;2613052336;-8.6494797;115.1484289;0
3ID;2026-08-23;00493448;kadek cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.3212141;114.6466834;140647
3ID;2026-08-23;00034737;Tusan hanphon;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.3599855;114.640641;100417
3ID;2026-08-23;00122123;Raditya Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.3574798;114.6441581;366606
3ID;2026-08-23;00021801;Ayung cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.4026509;114.6417316;523946
3ID;2026-08-23;00164331;kharisma cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.36159;114.6463684;355777
3ID;2026-08-23;00039973;Raja cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.3617126;114.6421002;37093
3ID;2026-08-23;00540343;BorBor Mart;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.4021835;114.6146404;15062
3ID;2026-08-23;00239983;Data cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.3680808;114.6243414;49177
3ID;2026-08-23;00536621;Tusan 2 Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.3496146;114.6275474;151200
3ID;2026-08-23;00493087;intan cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.32152;114.646615;36800
3ID;2026-08-23;00420614;NANTA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.3746517;114.6492291;125700
3ID;2026-08-23;00444046;Gita cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.3687971;114.6445919;81500
3ID;2026-08-23;00565855;Adam cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.4022762;114.6486607;166850
3ID;2026-08-23;00535378;ayoga cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-183224424646;-8.3668762;114.6989607;114300
3ID;2026-08-23;00240014;multimedia cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-183224424646;-8.3767456;114.6831638;366102
3ID;2026-08-23;00505033;WAYAN CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-183224424646;-8.3724672;114.6667223;85500
3ID;2026-08-23;00134152;Ayu cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-183224424646;-8.3867081;114.7451686;226000
3ID;2026-08-23;00554081;EL CELLULAR;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-183224424646;-8.4102188;114.8011995;320524
3ID;2026-08-23;00314885;joni cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-183224424646;-8.3743187;114.6673505;189000
3ID;2026-08-23;00126244;Addin Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-183224424646;-8.4057176;114.7958759;285364
3ID;2026-08-23;00489218;Toko Warsita;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-183224424646;-8.3796767;114.6611433;60700
3ID;2026-08-23;00240016;Alawiyah cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-135855477564;-8.1695005;114.4354988;101194
3ID;2026-08-23;00265001;widi cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-135855477564;-8.3012576;114.5575361;275200
3ID;2026-08-23;00258373;Nirmala cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-135855477564;-8.2522966;114.5330617;95500
3ID;2026-08-23;00242627;Gibranphone;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-135855477564;-8.3119652;114.5248127;18088
3ID;2026-08-23;00269673;waverick cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-135855477564;-8.3121807;114.5256968;219300
3ID;2026-08-23;00239660;fat AL cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-135855477564;-8.1695156;114.4355056;304481
3ID;2026-08-23;00126282;BM CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-135855477564;-8.3031979;114.5567551;269500
3ID;2026-08-23;00541631;Kios Bu nari;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-135855477564;-8.2897358;114.5195846;148712
3ID;2026-08-23;00020650;Tri jaya ponsel;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-135855477564;-8.3255548;114.5417052;71006
3ID;2026-08-23;00536208;Kios Bu Mari;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-135855477564;-8.2785601;114.5009011;330000
3ID;2026-08-23;00208915;Dita cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;2613050608;-8.2600952;114.50279;66324
3ID;2026-08-23;00239981;fania cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.3683264;114.6201337;132020
3ID;2026-08-23;00126403;888 cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3588245;114.6103821;214710
3ID;2026-08-23;00020912;Tita cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-135855477564;-8.3469795;114.575;133669
3ID;2026-08-23;00538434;bombom 2;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3696804;114.5824392;459348
3ID;2026-08-23;00045521;Rayhan cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3713837;114.566885;41610
3ID;2026-08-23;00033823;Phonenix;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3332636;114.6138854;41856
3ID;2026-08-23;00315753;Bray cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3968257;114.5869542;286951
3ID;2026-08-23;00181422;setiker cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3996819;114.5933289;506255
3ID;2026-08-23;00034311;Rosita cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.3648558;114.6184128;260116
3ID;2026-08-23;00240003;ARFAN;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3954646;114.5843888;317943
3ID;2026-08-23;00293865;Akram cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3868572;114.5799125;51405
3ID;2026-08-23;00340110;Long cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.33289;114.6138733;86500
3ID;2026-08-23;00542022;risma cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3447211;114.6059989;9633
3ID;2026-08-23;00525677;AR CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.3644059;114.6172982;157650
3ID;2026-08-23;00242346;FAIRUS CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.3694016;114.6184599;132514
3ID;2026-08-23;00181421;Jaya cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222063;-8.3946547;114.6154757;41585
3ID;2026-08-23;00021214;windhu cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3505451;114.623876;111066
3ID;2026-08-23;00083589;MM Digital new;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3477281;114.6196743;165344
3ID;2026-08-23;00297573;kios sumber rejeki;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-135855477564;-8.3241902;114.5776924;334073
3ID;2026-08-23;00541026;toko salsabila;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3470383;114.6160407;108400
3ID;2026-08-23;00340149;ariana cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3338;114.61387;201000
3ID;2026-08-23;00247813;Gilang 2 cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3481112;114.6202053;169355
3ID;2026-08-23;00126233;Adink cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3588301;114.6102835;306610
3ID;2026-08-23;00275583;Cyber Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-135855477564;-8.3485639;114.5797391;111594
3ID;2026-08-23;00457512;tunjung sari cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3176235;114.6067377;26473
3ID;2026-08-23;00546412;toko pak loh;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;1-28825222067;-8.3730483;114.5992635;58000
3ID;2026-08-23;00525480;Mila Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;2613050608;-8.4305718;114.8510757;261900
3ID;2026-08-23;00526006;Mek Cross;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;2613050608;-8.4314683;114.8300738;74670
3ID;2026-08-23;00494833;Dila Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;2613050608;-8.41546;114.8062117;138675
3ID;2026-08-23;00524140;KVN Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;2613050608;-8.4410067;114.8788833;213330
3ID;2026-08-23;00532675;Wr vermont;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;2613050608;-8.3887773;114.8236109;310500
3ID;2026-08-23;00521471;Vinka Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;2613050608;-8.4426069;114.8786329;181160
3ID;2026-08-23;00115784;Arya jaya cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;2613050608;-8.4267059;114.8353995;57400
3ID;2026-08-23;00118474;New data cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;2613050608;-8.4164406;114.8169033;430857
3ID;2026-08-23;00149672;Plaza buah cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;2613050608;-8.4425051;114.8783663;211450
3ID;2026-08-23;00234591;Oasis Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;2613050608;-8.4309476;114.8519032;307156
3ID;2026-08-23;00526177;Restu Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;2613050608;-8.4484017;114.9068417;155180
3ID;2026-08-23;00115778;Paris Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;2613050608;-8.419981;114.8217873;276050
3ID;2026-08-23;00525422;ESA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-NEGARA;2613050608;-8.4450752;114.8820645;13939
3ID;2026-08-23;00194516;Dwi Jaya Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-120190520856;-8.1138219;115.1055259;128354
3ID;2026-08-23;00258962;Gi cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.159891;115.0325488;23830
3ID;2026-08-23;00315458;IAN S CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477668;-8.1003256;115.0958322;1125
3ID;2026-08-23;00127121;Surga Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477642;-8.1300249;115.073243;117542
3ID;2026-08-23;00294320;BALQIS CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477668;-8.101479;115.0933956;112802
3ID;2026-08-23;00043348;indah cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-120190520856;-8.1001724;115.1030099;572756
3ID;2026-08-23;00065830;osaka cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477668;-8.1050712;115.0892074;131595
3ID;2026-08-23;00542074;kios jaya;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477668;-8.1168571;115.0856805;4910
3ID;2026-08-23;00529986;Kios Bu Ningsih;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477642;-8.1216941;115.0716498;175200
3ID;2026-08-23;00292057;KADEK CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477642;-8.1578261;115.0442664;80500
3ID;2026-08-23;00065812;v3 cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477668;-8.1072331;115.0910982;26000
3ID;2026-08-23;00479286;Sinar Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.1103344;115.0914575;542104
3ID;2026-08-23;00293204;Kios Maya;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477642;-8.1339263;115.0589595;18600
3ID;2026-08-23;00058027;ungu cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477642;-8.1308501;115.0622315;32520
3ID;2026-08-23;00052718;WIRA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477642;-8.1570748;115.0414433;785569
3ID;2026-08-23;00542079;kios kartini;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477668;-8.1169402;115.085806;156500
3ID;2026-08-23;00047216;arta cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477694;-8.1354104;115.1097041;13833
3ID;2026-08-23;00276122;gusang ponsel;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;2613050566;-8.1033151;115.090826;34744
3ID;2026-08-23;00224165;yoga cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477668;-8.1150221;115.0799054;26000
3ID;2026-08-23;00333525;BC Seluler;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477668;-8.1060035;115.0874959;108200
3ID;2026-08-23;00239739;jk phoneshop;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477668;-8.1033753;115.0929575;282731
3ID;2026-08-23;00003207;WINES O CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477642;-8.1510819;115.0532984;119500
3ID;2026-08-23;00329436;Surya cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477668;-8.1249521;115.0907945;178310
3ID;2026-08-23;00328077;Ageng cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-120190520856;-8.0944346;115.1190468;364408
3ID;2026-08-23;00293238;Kios Triloka;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-120190520856;-8.112627;115.1093626;161910
3ID;2026-08-23;00049093;Dhika cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-120190520856;-8.0961093;115.1102899;363381
3ID;2026-08-23;00039418;hosana cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477668;-8.1072866;115.0912008;152235
3ID;2026-08-23;00294328;Kios Pak Wijana;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477642;-8.1267833;115.0794783;16000
3ID;2026-08-23;00539147;Kios 2 saudara;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477642;-8.1258381;115.0810083;109900
3ID;2026-08-23;00493553;Alvien cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477694;-8.1373501;115.1129163;108500
3ID;2026-08-23;00181668;eka cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-120190520856;-8.0976682;115.118297;1195788
3ID;2026-08-23;00438383;Bava2 7reload;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-120190520856;-8.1150883;115.0998533;679224
3ID;2026-08-23;00385680;CV SARI BUNGA;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-135855477668;-8.1137873;115.0820372;7427117
3ID;2026-08-23;00365626;edo cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839060;-8.2787848;115.0230616;16999
3ID;2026-08-23;12307146;warung doni;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839060;-8.2725217;115.0206583;14700
3ID;2026-08-23;00546639;KIOS EKA;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839060;-8.313625;114.9400783;50000
3ID;2026-08-23;00292600;Coloni Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839060;-8.2568225;114.9652455;265517
3ID;2026-08-23;00356082;alisya cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839060;-8.2532524;114.9639106;91096
3ID;2026-08-23;00377884;yuda cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839060;-8.2818152;115.0375499;272892
3ID;2026-08-23;00546553;KIOS SURYA;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839060;-8.2957667;114.9493233;17850
3ID;2026-08-23;00580016;Cahaya cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839060;-8.254605;114.962066;10667
3ID;2026-08-23;00164415;Lido Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839060;-8.270265;114.9564167;19337
3ID;2026-08-23;00274709;steylun cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-120190520856;-8.1208634;115.1193611;251000
3ID;2026-08-23;00147000;Vendhy Dj Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.2022766;114.9626725;12500
3ID;2026-08-23;00529013;ARYA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.2430315;115.0748017;68400
3ID;2026-08-23;00544276;WB cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.2077086;114.9732715;121585
3ID;2026-08-23;00291857;Central Grosir Lovina;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.1636809;115.0238376;315400
3ID;2026-08-23;00293757;Wahyu cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.2631233;115.03597;117500
3ID;2026-08-23;00003142;ABI CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.1895695;114.9678929;257672
3ID;2026-08-23;00020952;BERKAH CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.1731105;115.0060007;320600
3ID;2026-08-23;00289972;Dewi Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.184667;114.9821009;219523
3ID;2026-08-23;00300125;Maharani Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.2169592;114.9956103;192500
3ID;2026-08-23;00300181;Oplong Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.2169552;114.9956187;2000
3ID;2026-08-23;00308875;pelangi cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.1650483;115.0200376;102500
3ID;2026-08-23;00528381;maha cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.2541968;115.0445108;250500
3ID;2026-08-23;00003161;ANUGRAH CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.1935956;114.972431;26000
3ID;2026-08-23;00070576;family cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.190665;114.9734349;581508
3ID;2026-08-23;00335288;Rangers Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-28825222079;-8.2234409;114.9980537;103500
3ID;2026-08-23;00547901;Maheswara cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839060;-8.200785;114.8501983;10483
3ID;2026-08-23;00536286;SUASTI CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839034;-8.081924;115.1435354;26000
3ID;2026-08-23;00495021;ajik cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839034;-8.1328323;115.1520313;79180
3ID;2026-08-23;00453522;Sri Abadi Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839034;-8.1326763;115.1522608;216557
3ID;2026-08-23;00126266;Pucak 2 Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839034;-8.1557983;115.178268;199955
3ID;2026-08-23;00543406;KIOS ERATODI;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839034;-8.1551952;115.1778234;163400
3ID;2026-08-23;00273097;Artaya cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839034;-8.10737;115.1614344;216800
3ID;2026-08-23;00543429;KIOS IBU KASMI;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839034;-8.1561588;115.17902;38115
3ID;2026-08-23;00118699;Dr cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-SINGARAJA;1-154987839034;-8.1326983;115.1522083;24775
